bikers stop in town .,6
man without a shirt on is guiding a large brown horse pulling a green and yellow wagon .,0
shirtless man escorts a horse pulling a carriage along a paved road .,7
shirtless man leading a horse that is pulling a carriage .,6
man leading a small horse-drawn covered wagon down a road,7
shirtless man is walking the Shetland pony and carriage down the street .,7
boy hits a ball off of a tee ball into to net .,7
child practices hitting a baseball into a net , while two adult men watch .,0
man holds a net while a boys bats a ball into it .,1
man is holding the net for the boy playing baseball .,1
people put up a batting cage .,6
small girl spins in the waves in the bright sun .,2
young girl plays in shallow water .,6
young girl wears a shirt and shorts as she plays in the ocean 's surf .,0
running through the water near the shore .,6
little girl splashes through the water .,6
girl playing trumpet in a marching band .,9
teenager plays her trumpet on the field at a game .,9
young girl wearing a blue shirt marching in a band playing a trumpet,9
playing the trumpet in a marching band,9
wearing blue shirt and black shorts plays trumped outside .,6
girl hands out Starbucks samples at a street fair .,9
Asian girl in a green hat and apron is serving drinks on a tray .,2
Starbucks barista offering up a tray of drinks,6
waitress offers complimentary tea to the patrons .,1
dressed in a green hat and apron is holding a try full of drink samples .,2
men are setting up a sledge on a snowy plain .,6
men loading items on a sled .,6
people and a sled .,6
people are standing in the snow preparing an ice fishing boat .,3
people in the snow put their gear in order .,7
child jumping into a lake in a wooded area while another child plays on the shore .,1
child jumps into the water with his sneakers on .,6
kid jumping into a pool of water .,2
boy in sneakers jumping into water .,6
man takes a leap into the water with his shoes on .,2
elderly man in a straw hat is sitting on a bench .,1
elderly man sits alone on a park bench .,6
old man in a straw hat sits on a park bench .,1
old man in the brown hat is sitting on the bench .,6
haired man in gray sweater and a straw hat sitting on a bench under a tree .,1
girls are walking across a bridge covered with wood and surrounded by trees .,7
girls walking along an arched garden pathway .,7
girls walk under an arbor on a path surrounded by trees .,6
women walking through a tunnel in a park .,7
women walk through a plant covered atrium hallway .,7
girl dressed in a red top , a red cap , and light colored shorts , sits on a rock outside .,0
little girl in a red hat and yellow flip flops sits on a rock .,2
little girl with a red hood and shirt is sitting with legs sprawled on a rock , her mouth open .,0
young girl wearing yellow flip-flops is sitting on a large boulder .,6
little girl sits on top of a rock .,6
man eats near a tent in the snow .,6
man sitting near a tent in the snow and ice .,2
mountaineer sits in the snow in front of a yellow tent under clear blue sky .,6
wearing a hooded jacket sitting on snow in front of a yellow tent .,7
man in hooded jacket sitting on snow in mountain area .,7
grey dog beside a black and white dog running in green grass .,6
dogs are wrestling in a grassy field .,6
dogs , playing in a field , wrestling with each other,6
dogs run along a grassy field while one bites the other .,6
dogs wrestle in a field .,6
man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals .,0
man in a red shirt is giving toys to a small dog .,6
man is playing tug of war with his dog .,9
man playing with a black dog on a white blanket .,2
man playing with his dog on the blanket on the floor .,2
guy with a nose piercing .,6
man in a red cap with a nose ring .,6
teenage boy has a silver ring protruding from his nose .,2
picture of a man with a nose ring and a brown shirt,6
man with a nose ring and a hat .,6
man in yellow grimaces .,6
man wearing a yellow shirt with a dramatic look on his face,6
man in the yellow t-shirt is pulling a large grin on his face .,7
is a man , wearing a yellow shirt , and grimacing .,6
man is smiling very big at the camera .,6
man is standing by a group of video games in a bar .,3
man standing in a bar with a neon beer sign hanging on the wall,3
man stands next to a bank of computer gambling machines .,7
man stands next to three video game machines and a beer sign .,1
man stands next to three video machines .,1
big brown dog plays with a smaller grey dog on the grass .,6
dark brown dog is playing with the light brown dog .,6
brown dogs are running through the grass .,6
brown dogs run side by side .,6
dogs running and playing rough in the grass .,6
girl in blue is jumping on the shore as small waves approach her .,7
girl leaps into the air while standing by the ocean .,3
young , long-haired , girl on the beach , is jumping in the air .,9
girl is running into the ocean from the shore .,3
girls is jumping into the air on the beach .,6
crowd of people walk down a busy sidewalk .,6
group of different people are walking in all different directions in a city .,3
group of people walking a city street in warm weather .,6
intersection in the summer time in a city,2
in summer clothes are walking on the sidewalk of a large city .,6
big dog catches a ball on his nose,2
brown and black dog is jumping to catch a red ball .,6
brown and black dog jumps for a red ball .,6
jumps to get orange ball on his head .,6
brown and black dog is jumping up to catch a red ball .,6
blonde boys , one in a camouflage shirt and the other in blue , are having a water fight .,0
boys are squirting water guns at each other .,6
boys spraying each other with water,6
children wearing jeans squirt water at each other .,0
young boys are squirting water at each other .,6
brown dog jumping into a pool after a bloe ball .,6
dog in the air above the swimming pool .,6
dog jumps into a backyard pool .,6
tan colored dog is jumping into an outdoor pool .,7
tan colored dog leaps into the inground pool .,2
are pushing little children in red car carts .,9
boys being pushed in small car shaped strollers in a parade,1
toddlers dressed alike being pushed in plastic car strollers in a parade,1
children ride in toy cars .,3
kids being pushed in car shaped strollers in a parade .,1
boys baseball team wear their uniforms .,6
small boy smiles as he stands with others wearing the same black hats .,0
sporting their Florida Dolphin caps .,6
boys are all wearing the same baseball hats .,6
boys wearing Florida Marlins hats .,6
brown dog running through the grass and flowers .,6
dog in a field .,6
dog running in a field of grass and flowers .,6
